=== HOST=car MASK=soft ARMS=interface SLACK=0.1 ===
=== host: car  mask: soft  arm: interface  slack: 0.1 ===
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shora/.netrc.
wandb: Currently logged in as: shoraaa (shoraaa-vnu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run n14vusyf
wandb: Tracking run with wandb version 0.28.1
wandb: Run data is saved locally in /home/shora/Research/PRISM/baselines/CaR-constraint/wandb/run-20260904_021225-n14vusyf
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 20260904_031217train_interface
wandb:  View project at https://wandb.ai/shoraaa-vnu/unified_solver
wandb:  View run at https://wandb.ai/shoraaa-vnu/unified_solver/runs/n14vusyf
{'POMO_checkpoint': '../PIP-constraint/POMO+PIP/pretrained/TSPTW/tsptw50_hard/POMO_star/epoch-10000.pt',
[2026-09-04 06:02:59] utils.py(229) : Diversity Loss: 9.5178, Constructive RL loss: 618.2008
[2026-09-04 06:03:01] utils.py(229) : Rank 0 >> Epoch 1: Train (10%)
[2026-09-04 06:03:01] utils.py(229) : [Construction] Score: 26.5652,  Loss: 617.7072,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9164, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:01] utils.py(229) : [Improvement] Score: 143.5804 [BSF: 142.4659],  Loss: 9.4924,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.9007, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4148
[2026-09-04 06:03:01] utils.py(229) : Diversity Loss: 9.5221, Constructive RL loss: 617.8025
[2026-09-04 06:03:03] utils.py(229) : Rank 0 >> Epoch 1: Train (10%)
[2026-09-04 06:03:03] utils.py(229) : [Construction] Score: 26.5354,  Loss: 616.1965,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.0162, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:03] utils.py(229) : [Improvement] Score: 143.9468 [BSF: 142.8807],  Loss: 9.5279,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.4689, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4145
[2026-09-04 06:03:03] utils.py(229) : Diversity Loss: 9.5195, Constructive RL loss: 616.2918
[2026-09-04 06:03:05] utils.py(229) : Rank 0 >> Epoch 1: Train (10%)
[2026-09-04 06:03:05] utils.py(229) : [Construction] Score: 26.5538,  Loss: 619.0366,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.2053, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:05] utils.py(229) : [Improvement] Score: 144.1302 [BSF: 143.0996],  Loss: 9.5886,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.8228, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4101
[2026-09-04 06:03:05] utils.py(229) : Diversity Loss: 9.5205, Constructive RL loss: 619.1318
[2026-09-04 06:03:07] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:07] utils.py(229) : [Construction] Score: 26.5344,  Loss: 621.1639,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9105, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:07] utils.py(229) : [Improvement] Score: 144.2396 [BSF: 143.1629],  Loss: 9.7381,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.6941, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4105
[2026-09-04 06:03:07] utils.py(229) : Diversity Loss: 9.5229, Constructive RL loss: 621.2592
[2026-09-04 06:03:09] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:09] utils.py(229) : [Construction] Score: 26.5352,  Loss: 619.1217,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.1370, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:09] utils.py(229) : [Improvement] Score: 144.3043 [BSF: 143.2322],  Loss: 9.8094,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.9290, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4114
[2026-09-04 06:03:09] utils.py(229) : Diversity Loss: 9.5201, Constructive RL loss: 619.2169
[2026-09-04 06:03:11] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:11] utils.py(229) : [Construction] Score: 26.5276,  Loss: 616.7285,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.5500, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:11] utils.py(229) : [Improvement] Score: 144.5252 [BSF: 143.4689],  Loss: 10.0106,  Infeasible_rate: [100.0000%, 100.0000%], out: 155.0761, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4126
[2026-09-04 06:03:11] utils.py(229) : Diversity Loss: 9.5178, Constructive RL loss: 616.8237
[2026-09-04 06:03:13] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:13] utils.py(229) : [Construction] Score: 26.5490,  Loss: 616.6268,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.6620, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:13] utils.py(229) : [Improvement] Score: 145.1228 [BSF: 143.9728],  Loss: 10.0540,  Infeasible_rate: [100.0000%, 100.0000%], out: 155.3516, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4104
[2026-09-04 06:03:13] utils.py(229) : Diversity Loss: 9.5190, Constructive RL loss: 616.7221
[2026-09-04 06:03:15] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:15] utils.py(229) : [Construction] Score: 26.5624,  Loss: 619.3439,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.7607, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:15] utils.py(229) : [Improvement] Score: 145.4263 [BSF: 144.3151],  Loss: 10.0623,  Infeasible_rate: [100.0000%, 100.0000%], out: 155.2692, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4125
[2026-09-04 06:03:15] utils.py(229) : Diversity Loss: 9.5220, Constructive RL loss: 619.4392
[2026-09-04 06:03:17] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:17] utils.py(229) : [Construction] Score: 26.5546,  Loss: 620.5399,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.9091, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:17] utils.py(229) : [Improvement] Score: 145.7841 [BSF: 144.6543],  Loss: 10.0475,  Infeasible_rate: [100.0000%, 100.0000%], out: 155.5120, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4138
[2026-09-04 06:03:17] utils.py(229) : Diversity Loss: 9.5205, Constructive RL loss: 620.6351
[2026-09-04 06:03:19] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:19] utils.py(229) : [Construction] Score: 26.5979,  Loss: 619.5803,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4426, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:19] utils.py(229) : [Improvement] Score: 145.2064 [BSF: 144.1130],  Loss: 9.9380,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.5804, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4139
[2026-09-04 06:03:19] utils.py(229) : Diversity Loss: 9.5245, Constructive RL loss: 619.6756
[2026-09-04 06:03:21] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 06:03:21] utils.py(229) : [Construction] Score: 26.5878,  Loss: 617.7887,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4922, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:21] utils.py(229) : [Improvement] Score: 145.2382 [BSF: 144.1560],  Loss: 9.9241,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.0427, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4137
[2026-09-04 06:03:21] utils.py(229) : Diversity Loss: 9.5235, Constructive RL loss: 617.8840
[2026-09-04 06:03:23] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:23] utils.py(229) : [Construction] Score: 26.5657,  Loss: 614.2677,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.0537, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:23] utils.py(229) : [Improvement] Score: 144.7690 [BSF: 143.7154],  Loss: 9.8394,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.1491, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4148
[2026-09-04 06:03:23] utils.py(229) : Diversity Loss: 9.5278, Constructive RL loss: 614.3630
[2026-09-04 06:03:26] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:26] utils.py(229) : [Construction] Score: 26.5823,  Loss: 615.3646,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9633, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:26] utils.py(229) : [Improvement] Score: 144.6863 [BSF: 143.6035],  Loss: 9.8738,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.1128, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4148
[2026-09-04 06:03:26] utils.py(229) : Diversity Loss: 9.5290, Constructive RL loss: 615.4599
[2026-09-04 06:03:28] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:28] utils.py(229) : [Construction] Score: 26.6125,  Loss: 618.9496,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.6907, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:28] utils.py(229) : [Improvement] Score: 144.5874 [BSF: 143.4706],  Loss: 9.8419,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.3053, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4163
[2026-09-04 06:03:28] utils.py(229) : Diversity Loss: 9.5267, Constructive RL loss: 619.0449
[2026-09-04 06:03:31] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:31] utils.py(229) : [Construction] Score: 26.6180,  Loss: 618.4991,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.7671, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:31] utils.py(229) : [Improvement] Score: 144.6053 [BSF: 143.5195],  Loss: 9.8451,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.3813, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4158
[2026-09-04 06:03:31] utils.py(229) : Diversity Loss: 9.5250, Constructive RL loss: 618.5944
[2026-09-04 06:03:33] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:33] utils.py(229) : [Construction] Score: 26.6049,  Loss: 616.4530,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9244, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:33] utils.py(229) : [Improvement] Score: 144.8932 [BSF: 143.8168],  Loss: 9.8415,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.5926, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4168
[2026-09-04 06:03:33] utils.py(229) : Diversity Loss: 9.5243, Constructive RL loss: 616.5483
[2026-09-04 06:03:35] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:35] utils.py(229) : [Construction] Score: 26.6050,  Loss: 617.1714,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9887, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:35] utils.py(229) : [Improvement] Score: 144.8723 [BSF: 143.7383],  Loss: 9.8483,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.5708, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4183
[2026-09-04 06:03:35] utils.py(229) : Diversity Loss: 9.5234, Constructive RL loss: 617.2666
[2026-09-04 06:03:38] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:38] utils.py(229) : [Construction] Score: 26.5974,  Loss: 616.9970,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.0097, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:38] utils.py(229) : [Improvement] Score: 145.2278 [BSF: 144.0291],  Loss: 9.7867,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.8227, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4190
[2026-09-04 06:03:38] utils.py(229) : Diversity Loss: 9.5208, Constructive RL loss: 617.0923
[2026-09-04 06:03:40] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 06:03:40] utils.py(229) : [Construction] Score: 26.5965,  Loss: 615.9084,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.1427, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:40] utils.py(229) : [Improvement] Score: 145.1740 [BSF: 144.0052],  Loss: 9.7237,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.0895, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4193
[2026-09-04 06:03:40] utils.py(229) : Diversity Loss: 9.5189, Constructive RL loss: 616.0036
[2026-09-04 06:03:42] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:42] utils.py(229) : [Construction] Score: 26.5990,  Loss: 614.8099,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.2884, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:42] utils.py(229) : [Improvement] Score: 145.1883 [BSF: 144.0480],  Loss: 9.7747,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.4521, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4201
[2026-09-04 06:03:42] utils.py(229) : Diversity Loss: 9.5183, Constructive RL loss: 614.9051
[2026-09-04 06:03:44] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:44] utils.py(229) : [Construction] Score: 26.5852,  Loss: 617.4255,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.3408, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:44] utils.py(229) : [Improvement] Score: 145.2334 [BSF: 144.1203],  Loss: 9.7789,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.4399, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4210
[2026-09-04 06:03:44] utils.py(229) : Diversity Loss: 9.5176, Constructive RL loss: 617.5206
[2026-09-04 06:03:46] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:46] utils.py(229) : [Construction] Score: 26.5818,  Loss: 616.5055,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.6180, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:46] utils.py(229) : [Improvement] Score: 145.9730 [BSF: 144.8361],  Loss: 9.7516,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.9811, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4199
[2026-09-04 06:03:46] utils.py(229) : Diversity Loss: 9.5162, Constructive RL loss: 616.6006
[2026-09-04 06:03:48] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:48] utils.py(229) : [Construction] Score: 26.5881,  Loss: 616.8077,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.9017, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:48] utils.py(229) : [Improvement] Score: 146.3571 [BSF: 145.2460],  Loss: 9.8301,  Infeasible_rate: [100.0000%, 100.0000%], out: 155.2527, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4203
[2026-09-04 06:03:48] utils.py(229) : Diversity Loss: 9.5149, Constructive RL loss: 616.9028
[2026-09-04 06:03:50] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:50] utils.py(229) : [Construction] Score: 26.6030,  Loss: 615.5256,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.7467, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:50] utils.py(229) : [Improvement] Score: 146.0759 [BSF: 144.9896],  Loss: 9.8219,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.8720, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4207
[2026-09-04 06:03:50] utils.py(229) : Diversity Loss: 9.5148, Constructive RL loss: 615.6208
[2026-09-04 06:03:53] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:53] utils.py(229) : [Construction] Score: 26.6160,  Loss: 614.5480,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.7981, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:53] utils.py(229) : [Improvement] Score: 146.0434 [BSF: 144.9388],  Loss: 9.8145,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.7186, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4205
[2026-09-04 06:03:53] utils.py(229) : Diversity Loss: 9.5170, Constructive RL loss: 614.6432
[2026-09-04 06:03:55] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:55] utils.py(229) : [Construction] Score: 26.5974,  Loss: 614.5389,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.7489, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:55] utils.py(229) : [Improvement] Score: 146.1923 [BSF: 145.0708],  Loss: 9.8079,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.7592, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4204
[2026-09-04 06:03:55] utils.py(229) : Diversity Loss: 9.5167, Constructive RL loss: 614.6341
[2026-09-04 06:03:57] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 06:03:57] utils.py(229) : [Construction] Score: 26.5888,  Loss: 615.5070,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.5984, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:57] utils.py(229) : [Improvement] Score: 145.9353 [BSF: 144.7857],  Loss: 9.8059,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.2035, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4193
[2026-09-04 06:03:57] utils.py(229) : Diversity Loss: 9.5181, Constructive RL loss: 615.6022
[2026-09-04 06:03:59] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:03:59] utils.py(229) : [Construction] Score: 26.5697,  Loss: 616.6040,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.5076, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:03:59] utils.py(229) : [Improvement] Score: 145.7415 [BSF: 144.5933],  Loss: 9.7407,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.1176, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4194
[2026-09-04 06:03:59] utils.py(229) : Diversity Loss: 9.5186, Constructive RL loss: 616.6992
[2026-09-04 06:04:01] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:01] utils.py(229) : [Construction] Score: 26.5695,  Loss: 615.3644,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4754, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:01] utils.py(229) : [Improvement] Score: 145.6496 [BSF: 144.5027],  Loss: 9.6770,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.8000, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4196
[2026-09-04 06:04:01] utils.py(229) : Diversity Loss: 9.5194, Constructive RL loss: 615.4596
[2026-09-04 06:04:03] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:03] utils.py(229) : [Construction] Score: 26.5758,  Loss: 615.2656,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4559, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:03] utils.py(229) : [Improvement] Score: 145.5513 [BSF: 144.4098],  Loss: 9.7334,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.8422, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4216
[2026-09-04 06:04:03] utils.py(229) : Diversity Loss: 9.5199, Constructive RL loss: 615.3608
[2026-09-04 06:04:05] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:05] utils.py(229) : [Construction] Score: 26.5940,  Loss: 616.9742,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.2136, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:05] utils.py(229) : [Improvement] Score: 145.5404 [BSF: 144.3786],  Loss: 9.7524,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.6429, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4228
[2026-09-04 06:04:05] utils.py(229) : Diversity Loss: 9.5206, Constructive RL loss: 617.0694
[2026-09-04 06:04:07] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:07] utils.py(229) : [Construction] Score: 26.5955,  Loss: 617.6115,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.1345, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:07] utils.py(229) : [Improvement] Score: 145.3159 [BSF: 144.1758],  Loss: 9.7013,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.4806, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4215
[2026-09-04 06:04:07] utils.py(229) : Diversity Loss: 9.5220, Constructive RL loss: 617.7067
[2026-09-04 06:04:10] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:10] utils.py(229) : [Construction] Score: 26.5745,  Loss: 616.5221,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.7964, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:10] utils.py(229) : [Improvement] Score: 144.9199 [BSF: 143.8008],  Loss: 9.6547,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.0806, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4230
[2026-09-04 06:04:10] utils.py(229) : Diversity Loss: 9.5225, Constructive RL loss: 616.6173
[2026-09-04 06:04:12] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:12] utils.py(229) : [Construction] Score: 26.5735,  Loss: 615.1136,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9901, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:12] utils.py(229) : [Improvement] Score: 144.9852 [BSF: 143.8680],  Loss: 9.7080,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.2488, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4225
[2026-09-04 06:04:12] utils.py(229) : Diversity Loss: 9.5218, Constructive RL loss: 615.2088
[2026-09-04 06:04:14] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 06:04:14] utils.py(229) : [Construction] Score: 26.5800,  Loss: 612.8560,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.1348, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:14] utils.py(229) : [Improvement] Score: 145.1064 [BSF: 143.9413],  Loss: 9.7417,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.1338, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4228
[2026-09-04 06:04:14] utils.py(229) : Diversity Loss: 9.5208, Constructive RL loss: 612.9512
[2026-09-04 06:04:16] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:16] utils.py(229) : [Construction] Score: 26.5729,  Loss: 612.3944,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9497, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:16] utils.py(229) : [Improvement] Score: 144.9497 [BSF: 143.7730],  Loss: 9.7707,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.9507, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4237
[2026-09-04 06:04:16] utils.py(229) : Diversity Loss: 9.5213, Constructive RL loss: 612.4896
[2026-09-04 06:04:18] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:18] utils.py(229) : [Construction] Score: 26.5633,  Loss: 613.4213,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.8699, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:18] utils.py(229) : [Improvement] Score: 144.8378 [BSF: 143.6565],  Loss: 9.7948,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.8520, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4235
[2026-09-04 06:04:18] utils.py(229) : Diversity Loss: 9.5220, Constructive RL loss: 613.5166
[2026-09-04 06:04:21] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:21] utils.py(229) : [Construction] Score: 26.5712,  Loss: 612.8067,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.8260, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:21] utils.py(229) : [Improvement] Score: 144.8711 [BSF: 143.6738],  Loss: 9.7980,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.9487, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4237
[2026-09-04 06:04:21] utils.py(229) : Diversity Loss: 9.5234, Constructive RL loss: 612.9019
[2026-09-04 06:04:23] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:23] utils.py(229) : [Construction] Score: 26.5580,  Loss: 614.0964,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.6077, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:23] utils.py(229) : [Improvement] Score: 144.6805 [BSF: 143.4592],  Loss: 9.7699,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.6695, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4229
[2026-09-04 06:04:23] utils.py(229) : Diversity Loss: 9.5245, Constructive RL loss: 614.1917
[2026-09-04 06:04:25] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:25] utils.py(229) : [Construction] Score: 26.5514,  Loss: 613.8141,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.5779, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:25] utils.py(229) : [Improvement] Score: 144.6203 [BSF: 143.3903],  Loss: 9.7364,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.6558, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4234
[2026-09-04 06:04:25] utils.py(229) : Diversity Loss: 9.5236, Constructive RL loss: 613.9094
[2026-09-04 06:04:27] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:27] utils.py(229) : [Construction] Score: 26.5350,  Loss: 617.3376,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.5994, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:27] utils.py(229) : [Improvement] Score: 144.6244 [BSF: 143.4142],  Loss: 9.7296,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.6493, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4231
[2026-09-04 06:04:27] utils.py(229) : Diversity Loss: 9.5230, Constructive RL loss: 617.4328
[2026-09-04 06:04:29] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:29] utils.py(229) : [Construction] Score: 26.5417,  Loss: 614.7706,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.4024, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:29] utils.py(229) : [Improvement] Score: 144.4854 [BSF: 143.2668],  Loss: 9.7646,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.4829, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4228
